,ts,value
1066,2022-06-14 13:00:00,57
1374,2022-06-14 13:04:04,57
1375,2022-06-14 13:09:04,57
1376,2022-06-14 13:14:04,57
1377,2022-06-14 13:19:04,57
1378,2022-06-14 13:24:04,57
1379,2022-06-14 13:29:04,57
1380,2022-06-14 13:34:04,57
1381,2022-06-14 13:39:04,57
1382,2022-06-14 13:44:04,57
1383,2022-06-14 13:49:04,57
1384,2022-06-14 13:54:04,57
1385,2022-06-14 13:59:04,57
1067,2022-06-14 14:00:00,57
1386,2022-06-14 14:04:04,57
1387,2022-06-14 14:09:05,57
1388,2022-06-14 14:14:04,57
1389,2022-06-14 14:19:04,57
1390,2022-06-14 14:24:04,57
1391,2022-06-14 14:29:04,57
1392,2022-06-14 14:34:04,57
1393,2022-06-14 14:39:04,57
1394,2022-06-14 14:44:04,57
1395,2022-06-14 14:49:04,57
1396,2022-06-14 14:54:04,57
1397,2022-06-14 14:59:04,57
1068,2022-06-14 15:00:00,57
1398,2022-06-14 15:04:04,57
1399,2022-06-14 15:09:04,57
1400,2022-06-14 15:14:04,57
1401,2022-06-14 15:19:04,57
1402,2022-06-14 15:24:04,57
1403,2022-06-14 15:29:04,57
1404,2022-06-14 15:34:04,57
1405,2022-06-14 15:39:04,57
1406,2022-06-14 15:44:04,57
1407,2022-06-14 15:49:04,57
1408,2022-06-14 15:54:04,57
1409,2022-06-14 15:59:04,57
1069,2022-06-14 16:00:00,56
1410,2022-06-14 16:04:04,57
1411,2022-06-14 16:09:04,57
1412,2022-06-14 16:14:04,57
1413,2022-06-14 16:19:04,57
1414,2022-06-14 16:24:04,57
1415,2022-06-14 16:29:04,57
1416,2022-06-14 16:34:04,57
1417,2022-06-14 16:39:04,57
1418,2022-06-14 16:44:04,57
1419,2022-06-14 16:49:04,57
1420,2022-06-14 16:54:04,56
1421,2022-06-14 16:59:04,57
1070,2022-06-14 17:00:00,56
1422,2022-06-14 17:04:04,56
1423,2022-06-14 17:09:04,56
1424,2022-06-14 17:14:04,56
1425,2022-06-14 17:19:04,57
1426,2022-06-14 17:24:04,56
1427,2022-06-14 17:29:04,56
1428,2022-06-14 17:34:04,56
1429,2022-06-14 17:39:04,56
1430,2022-06-14 17:44:04,56
1431,2022-06-14 17:49:04,56
1432,2022-06-14 17:54:04,56
1433,2022-06-14 17:59:04,56
1071,2022-06-14 18:00:00,55
1434,2022-06-14 18:04:04,56
1435,2022-06-14 18:09:04,56
1436,2022-06-14 18:14:04,56
1437,2022-06-14 18:19:04,56
1438,2022-06-14 18:24:04,55
1439,2022-06-14 18:29:04,55
1440,2022-06-14 18:34:04,55
1441,2022-06-14 18:39:04,55
1442,2022-06-14 18:44:04,55
1443,2022-06-14 18:49:04,55
1444,2022-06-14 18:54:04,55
1445,2022-06-14 18:59:04,55
1072,2022-06-14 19:00:00,55
1446,2022-06-14 19:04:04,55
1447,2022-06-14 19:09:04,55
1448,2022-06-14 19:14:04,55
1449,2022-06-14 19:19:05,55
1450,2022-06-14 19:24:04,55
1451,2022-06-14 19:29:04,55
1452,2022-06-14 19:34:04,55
1453,2022-06-14 19:39:04,55
1454,2022-06-14 19:44:04,55
1455,2022-06-14 19:49:04,55
1456,2022-06-14 19:54:04,55
1457,2022-06-14 19:59:05,55
1073,2022-06-14 20:00:00,55
1458,2022-06-14 20:04:04,55
1459,2022-06-14 20:09:04,55
1460,2022-06-14 20:14:04,55
1461,2022-06-14 20:19:04,55
1462,2022-06-14 20:24:04,55
1463,2022-06-14 20:29:04,55
1464,2022-06-14 20:34:04,55
1465,2022-06-14 20:39:04,55
1466,2022-06-14 20:44:04,55
1467,2022-06-14 20:49:04,55
1468,2022-06-14 20:54:04,55
1469,2022-06-14 20:59:04,55
1074,2022-06-14 21:00:00,54
1470,2022-06-14 21:04:04,55
1471,2022-06-14 21:09:04,55
1472,2022-06-14 21:14:04,54
1473,2022-06-14 21:19:04,54
1474,2022-06-14 21:24:04,54
1475,2022-06-14 21:29:04,55
1476,2022-06-14 21:34:04,54
1477,2022-06-14 21:39:04,55
1478,2022-06-14 21:44:04,55
1479,2022-06-14 21:49:04,54
1480,2022-06-14 21:54:04,54
1481,2022-06-14 21:59:04,54
1075,2022-06-14 22:00:00,54
1482,2022-06-14 22:04:04,54
1483,2022-06-14 22:09:04,54
1484,2022-06-14 22:14:04,54
1485,2022-06-14 22:19:04,54
1486,2022-06-14 22:24:04,54
1487,2022-06-14 22:29:04,54
1488,2022-06-14 22:34:04,55
1489,2022-06-14 22:39:04,54
1490,2022-06-14 22:44:04,55
1491,2022-06-14 22:49:04,54
1492,2022-06-14 22:54:04,54
1493,2022-06-14 22:59:04,54
1076,2022-06-14 23:00:00,54
1494,2022-06-14 23:04:04,54
1495,2022-06-14 23:09:04,54
1496,2022-06-14 23:14:04,54
1497,2022-06-14 23:19:04,54
1498,2022-06-14 23:24:04,55
1499,2022-06-14 23:29:04,54
1500,2022-06-14 23:34:04,54
1501,2022-06-14 23:39:04,54
1502,2022-06-14 23:44:04,54
1503,2022-06-14 23:49:04,54
1504,2022-06-14 23:54:04,54
1505,2022-06-14 23:59:04,54
1077,2022-06-15 00:00:00,53
1506,2022-06-15 00:04:04,54
1507,2022-06-15 00:09:04,54
1508,2022-06-15 00:14:04,54
1509,2022-06-15 00:19:04,54
1510,2022-06-15 00:24:04,54
1511,2022-06-15 00:29:04,54
1512,2022-06-15 00:34:04,54
1513,2022-06-15 00:39:04,54
1514,2022-06-15 00:44:04,53
1515,2022-06-15 00:49:04,54
1516,2022-06-15 00:54:04,54
1517,2022-06-15 00:59:04,53
1078,2022-06-15 01:00:00,53
1518,2022-06-15 01:04:04,54
1519,2022-06-15 01:09:04,54
1520,2022-06-15 01:14:04,54
1521,2022-06-15 01:19:04,53
1522,2022-06-15 01:24:04,53
1523,2022-06-15 01:29:04,53
1524,2022-06-15 01:34:04,53
1525,2022-06-15 01:39:04,53
1526,2022-06-15 01:44:04,53
1527,2022-06-15 01:49:04,53
1528,2022-06-15 01:54:04,53
1529,2022-06-15 01:59:04,53
1079,2022-06-15 02:00:00,53
1530,2022-06-15 02:04:04,53
1531,2022-06-15 02:09:04,53
1532,2022-06-15 02:14:04,53
1533,2022-06-15 02:19:04,53
1534,2022-06-15 02:24:05,53
1535,2022-06-15 02:29:04,53
1536,2022-06-15 02:34:04,53
1537,2022-06-15 02:39:04,53
1538,2022-06-15 02:44:04,53
1539,2022-06-15 02:49:04,53
1540,2022-06-15 02:54:04,53
1541,2022-06-15 02:59:04,53
1080,2022-06-15 03:00:00,53
1542,2022-06-15 03:04:04,53
1543,2022-06-15 03:09:04,53
1544,2022-06-15 03:14:04,54
1545,2022-06-15 03:19:04,53
1546,2022-06-15 03:24:04,53
1547,2022-06-15 03:29:04,53
1548,2022-06-15 03:34:04,53
1549,2022-06-15 03:39:05,53
1550,2022-06-15 03:44:04,53
1551,2022-06-15 03:49:04,53
1552,2022-06-15 03:54:04,53
1553,2022-06-15 03:59:04,53
1081,2022-06-15 04:00:00,53
1554,2022-06-15 04:04:04,53
1555,2022-06-15 04:09:04,53
1556,2022-06-15 04:14:04,53
1557,2022-06-15 04:19:04,53
1558,2022-06-15 04:24:04,53
1559,2022-06-15 04:29:04,53
1560,2022-06-15 04:34:04,53
1561,2022-06-15 04:39:04,53
1562,2022-06-15 04:44:04,53
1563,2022-06-15 04:49:04,53
1564,2022-06-15 04:54:04,53
1565,2022-06-15 04:59:04,53
1082,2022-06-15 05:00:00,53
1566,2022-06-15 05:04:04,53
1567,2022-06-15 05:09:04,53
1568,2022-06-15 05:14:04,53
1569,2022-06-15 05:19:04,53
1570,2022-06-15 05:24:04,53
1571,2022-06-15 05:29:04,53
1572,2022-06-15 05:34:05,53
1573,2022-06-15 05:39:04,54
1574,2022-06-15 05:44:04,54
1575,2022-06-15 05:49:04,54
1576,2022-06-15 05:54:04,53
1577,2022-06-15 05:59:04,53
1083,2022-06-15 06:00:00,52
1578,2022-06-15 06:04:04,53
1579,2022-06-15 06:09:04,53
1580,2022-06-15 06:14:04,53
1581,2022-06-15 06:19:04,53
1582,2022-06-15 06:24:04,53
1583,2022-06-15 06:29:04,53
1584,2022-06-15 06:34:04,53
1585,2022-06-15 06:39:04,53
1586,2022-06-15 06:44:04,52
1587,2022-06-15 06:49:04,53
1588,2022-06-15 06:54:04,52
1589,2022-06-15 06:59:04,52
1084,2022-06-15 07:00:00,52
1590,2022-06-15 07:04:04,52
1591,2022-06-15 07:09:04,52
1592,2022-06-15 07:14:04,53
1593,2022-06-15 07:19:04,53
1594,2022-06-15 07:24:04,52
1595,2022-06-15 07:29:04,52
1596,2022-06-15 07:34:04,52
1597,2022-06-15 07:39:04,52
1598,2022-06-15 07:44:04,52
1599,2022-06-15 07:49:04,53
1600,2022-06-15 07:54:04,53
1601,2022-06-15 07:59:04,53
1085,2022-06-15 08:00:00,52
1602,2022-06-15 08:04:04,53
1603,2022-06-15 08:09:04,53
1604,2022-06-15 08:14:04,53
1605,2022-06-15 08:19:04,53
1606,2022-06-15 08:24:04,53
1607,2022-06-15 08:29:04,53
1608,2022-06-15 08:34:04,53
1609,2022-06-15 08:39:04,53
1610,2022-06-15 08:44:04,53
1611,2022-06-15 08:49:04,53
1612,2022-06-15 08:54:04,53
1613,2022-06-15 08:59:04,52
1086,2022-06-15 09:00:00,53
1614,2022-06-15 09:04:04,53
1615,2022-06-15 09:09:04,53
1616,2022-06-15 09:14:04,53
1617,2022-06-15 09:19:04,53
1618,2022-06-15 09:24:04,53
1619,2022-06-15 09:29:04,53
1620,2022-06-15 09:34:04,53
1621,2022-06-15 09:39:04,53
1622,2022-06-15 09:44:04,53
1623,2022-06-15 09:49:04,53
1624,2022-06-15 09:54:04,53
1625,2022-06-15 09:59:04,53
1087,2022-06-15 10:00:00,53
1626,2022-06-15 10:04:04,53
1627,2022-06-15 10:09:04,53
1628,2022-06-15 10:14:04,53
1629,2022-06-15 10:19:04,53
1630,2022-06-15 10:24:04,53
1631,2022-06-15 10:29:04,53
1632,2022-06-15 10:34:04,53
1633,2022-06-15 10:39:04,53
1634,2022-06-15 10:44:04,53
1635,2022-06-15 10:49:04,53
1636,2022-06-15 10:54:04,53
1637,2022-06-15 10:59:04,53
1088,2022-06-15 11:00:00,53
1638,2022-06-15 11:04:04,53
1639,2022-06-15 11:09:04,53
1640,2022-06-15 11:14:04,53
1641,2022-06-15 11:19:04,53
1642,2022-06-15 11:24:04,53
1643,2022-06-15 11:29:04,54
1644,2022-06-15 11:34:05,53
1645,2022-06-15 11:39:04,53
1646,2022-06-15 11:44:04,53
1647,2022-06-15 11:49:04,53
1648,2022-06-15 11:54:04,53
1649,2022-06-15 11:59:04,53
1089,2022-06-15 12:00:00,53
1650,2022-06-15 12:04:04,53
1651,2022-06-15 12:09:05,53
1652,2022-06-15 12:14:04,53
1653,2022-06-15 12:19:04,53
1654,2022-06-15 12:24:04,53
1655,2022-06-15 12:29:05,53
1656,2022-06-15 12:34:04,53
1657,2022-06-15 12:39:04,53
1658,2022-06-15 12:44:04,54
1659,2022-06-15 12:49:04,54
1660,2022-06-15 12:54:04,54
1661,2022-06-15 12:59:04,54
1090,2022-06-15 13:00:00,53
1662,2022-06-15 13:04:04,54
1663,2022-06-15 13:09:04,54
1664,2022-06-15 13:14:04,54
1665,2022-06-15 13:19:04,53
1666,2022-06-15 13:24:04,53
1667,2022-06-15 13:29:04,53
1668,2022-06-15 13:34:04,53
1669,2022-06-15 13:39:04,53
1670,2022-06-15 13:44:04,53
1671,2022-06-15 13:49:04,53
1672,2022-06-15 13:54:04,53
1673,2022-06-15 13:59:05,53
1091,2022-06-15 14:00:00,53
1674,2022-06-15 14:04:04,53
1675,2022-06-15 14:09:04,54
1676,2022-06-15 14:14:04,53
1677,2022-06-15 14:19:04,53
1678,2022-06-15 14:24:04,53
1679,2022-06-15 14:29:04,53
1680,2022-06-15 14:34:04,53
1681,2022-06-15 14:39:04,53
1682,2022-06-15 14:44:04,53
1683,2022-06-15 14:49:04,53
1684,2022-06-15 14:54:04,53
1685,2022-06-15 14:59:04,53
1092,2022-06-15 15:00:00,53
1686,2022-06-15 15:04:04,53
1687,2022-06-15 15:09:04,53
1688,2022-06-15 15:14:04,53
1689,2022-06-15 15:19:04,53
1690,2022-06-15 15:24:04,53
1691,2022-06-15 15:29:04,53
1692,2022-06-15 15:34:04,53
1693,2022-06-15 15:39:04,53
1694,2022-06-15 15:44:04,53
1695,2022-06-15 15:49:04,53
1696,2022-06-15 15:54:04,53
1697,2022-06-15 15:59:04,53
1093,2022-06-15 16:00:00,53
1698,2022-06-15 16:04:04,53
1699,2022-06-15 16:09:04,54
1700,2022-06-15 16:14:04,54
1701,2022-06-15 16:19:04,54
1702,2022-06-15 16:24:04,54
1703,2022-06-15 16:29:04,54
1704,2022-06-15 16:34:04,54
1705,2022-06-15 16:39:04,54
1706,2022-06-15 16:44:04,54
1707,2022-06-15 16:49:04,54
1708,2022-06-15 16:54:04,54
1709,2022-06-15 16:59:04,54
1094,2022-06-15 17:00:00,53
1710,2022-06-15 17:04:04,53
1711,2022-06-15 17:09:05,53
1712,2022-06-15 17:14:04,53
1713,2022-06-15 17:19:04,53
1714,2022-06-15 17:24:04,53
1715,2022-06-15 17:29:04,53
1716,2022-06-15 17:34:04,53
1717,2022-06-15 17:39:04,53
1718,2022-06-15 17:44:04,53
1719,2022-06-15 17:49:04,53
1720,2022-06-15 17:54:04,53
1721,2022-06-15 17:59:04,53
1095,2022-06-15 18:00:00,53
1722,2022-06-15 18:04:04,53
1723,2022-06-15 18:09:04,53
1724,2022-06-15 18:14:04,53
1725,2022-06-15 18:19:04,53
1726,2022-06-15 18:24:04,53
1727,2022-06-15 18:29:05,53
1728,2022-06-15 18:34:04,53
1729,2022-06-15 18:39:04,53
1730,2022-06-15 18:44:04,53
1731,2022-06-15 18:49:04,53
1732,2022-06-15 18:54:04,53
1733,2022-06-15 18:59:04,53
1096,2022-06-15 19:00:00,52
1734,2022-06-15 19:04:04,53
1735,2022-06-15 19:09:04,53
1736,2022-06-15 19:14:04,53
1737,2022-06-15 19:19:04,53
1738,2022-06-15 19:24:04,53
1739,2022-06-15 19:29:04,53
1740,2022-06-15 19:34:04,53
1741,2022-06-15 19:39:04,52
1742,2022-06-15 19:44:04,53
1743,2022-06-15 19:49:04,53
1744,2022-06-15 19:54:04,53
1745,2022-06-15 19:59:04,53
1097,2022-06-15 20:00:00,52
1746,2022-06-15 20:04:04,52
1747,2022-06-15 20:09:04,52
1748,2022-06-15 20:14:04,53
1749,2022-06-15 20:19:04,52
1750,2022-06-15 20:24:04,53
1751,2022-06-15 20:29:04,53
1752,2022-06-15 20:34:04,53
1753,2022-06-15 20:39:04,53
1754,2022-06-15 20:44:04,53
1755,2022-06-15 20:49:04,52
1756,2022-06-15 20:54:04,52
1757,2022-06-15 20:59:04,53
1098,2022-06-15 21:00:00,52
1758,2022-06-15 21:04:04,52
1759,2022-06-15 21:09:04,52
1760,2022-06-15 21:14:04,52
1761,2022-06-15 21:19:04,53
1762,2022-06-15 21:24:04,52
1763,2022-06-15 21:29:04,52
1764,2022-06-15 21:34:04,52
1765,2022-06-15 21:39:05,52
1766,2022-06-15 21:44:04,52
1767,2022-06-15 21:49:04,52
1768,2022-06-15 21:54:04,52
1769,2022-06-15 21:59:04,52
1099,2022-06-15 22:00:00,52
1770,2022-06-15 22:04:04,52
1771,2022-06-15 22:09:04,52
1772,2022-06-15 22:14:04,52
1773,2022-06-15 22:19:04,52
1774,2022-06-15 22:24:04,52
1775,2022-06-15 22:29:04,52
1776,2022-06-15 22:34:04,52
1777,2022-06-15 22:39:04,52
1778,2022-06-15 22:44:04,52
1779,2022-06-15 22:49:04,52
1780,2022-06-15 22:54:04,52
1781,2022-06-15 22:59:04,52
1100,2022-06-15 23:00:00,51
1782,2022-06-15 23:04:04,52
1783,2022-06-15 23:09:05,52
1784,2022-06-15 23:14:04,52
1785,2022-06-15 23:19:04,52
1786,2022-06-15 23:24:04,52
1787,2022-06-15 23:29:04,51
1788,2022-06-15 23:34:04,51
1789,2022-06-15 23:39:04,51
1790,2022-06-15 23:44:04,51
1791,2022-06-15 23:49:04,51
1792,2022-06-15 23:54:04,51
1793,2022-06-15 23:59:04,51
1101,2022-06-16 00:00:00,51
1794,2022-06-16 00:04:04,51
1795,2022-06-16 00:09:04,51
1796,2022-06-16 00:14:04,51
1797,2022-06-16 00:19:04,51
1798,2022-06-16 00:24:04,51
1799,2022-06-16 00:29:04,51
1800,2022-06-16 00:34:04,51
1801,2022-06-16 00:39:04,51
1802,2022-06-16 00:44:04,51
1803,2022-06-16 00:49:04,51
1804,2022-06-16 00:54:04,51
1805,2022-06-16 00:59:04,51
1102,2022-06-16 01:00:00,51
1806,2022-06-16 01:04:04,51
1807,2022-06-16 01:09:04,51
1808,2022-06-16 01:14:04,51
1809,2022-06-16 01:19:04,51
1810,2022-06-16 01:24:04,51
1811,2022-06-16 01:29:04,51
1812,2022-06-16 01:34:04,51
1813,2022-06-16 01:39:04,51
1814,2022-06-16 01:44:04,51
1815,2022-06-16 01:49:04,51
1816,2022-06-16 01:54:04,51
1817,2022-06-16 01:59:04,51
1103,2022-06-16 02:00:00,50
1818,2022-06-16 02:04:04,51
1819,2022-06-16 02:09:04,51
1820,2022-06-16 02:14:04,51
1821,2022-06-16 02:19:04,51
1822,2022-06-16 02:24:04,51
1823,2022-06-16 02:29:04,51
1824,2022-06-16 02:34:04,51
1825,2022-06-16 02:39:04,50
1826,2022-06-16 02:44:04,50
1827,2022-06-16 02:49:04,50
1828,2022-06-16 02:54:04,50
1829,2022-06-16 02:59:04,51
1104,2022-06-16 03:00:00,50
1830,2022-06-16 03:04:04,50
1831,2022-06-16 03:09:04,50
1832,2022-06-16 03:14:04,51
1833,2022-06-16 03:19:04,50
1834,2022-06-16 03:24:04,50
1835,2022-06-16 03:29:04,50
1836,2022-06-16 03:34:04,50
1837,2022-06-16 03:39:04,50
1838,2022-06-16 03:44:04,50
1839,2022-06-16 03:49:04,50
1840,2022-06-16 03:54:04,50
1841,2022-06-16 03:59:04,50
1105,2022-06-16 04:00:00,50
1842,2022-06-16 04:04:04,50
1843,2022-06-16 04:09:04,50
1844,2022-06-16 04:14:04,50
1845,2022-06-16 04:19:04,50
1846,2022-06-16 04:24:05,50
1847,2022-06-16 04:29:04,50
1848,2022-06-16 04:34:04,50
1849,2022-06-16 04:39:04,50
1850,2022-06-16 04:44:04,50
1851,2022-06-16 04:49:04,50
1852,2022-06-16 04:54:04,50
1853,2022-06-16 04:59:04,50
1106,2022-06-16 05:00:00,50
1854,2022-06-16 05:04:04,50
1855,2022-06-16 05:09:04,50
1856,2022-06-16 05:14:04,51
1857,2022-06-16 05:19:04,51
1858,2022-06-16 05:24:04,51
1859,2022-06-16 05:29:04,51
1860,2022-06-16 05:34:04,51
1861,2022-06-16 05:39:04,51
1862,2022-06-16 05:44:04,51
1863,2022-06-16 05:49:04,51
1864,2022-06-16 05:54:04,51
1865,2022-06-16 05:59:04,50
1107,2022-06-16 06:00:00,51
1866,2022-06-16 06:04:04,50
1867,2022-06-16 06:09:04,51
1868,2022-06-16 06:14:04,50
1869,2022-06-16 06:19:04,51
1870,2022-06-16 06:24:04,51
1871,2022-06-16 06:29:04,51
1872,2022-06-16 06:34:04,51
1873,2022-06-16 06:39:04,52
1874,2022-06-16 06:44:04,52
1875,2022-06-16 06:49:04,52
1876,2022-06-16 06:54:04,52
1877,2022-06-16 06:59:04,52
1108,2022-06-16 07:00:00,53
1878,2022-06-16 07:04:04,52
1879,2022-06-16 07:09:04,53
1880,2022-06-16 07:14:04,53
1881,2022-06-16 07:19:04,53
1882,2022-06-16 07:24:04,53
1883,2022-06-16 07:29:04,53
1884,2022-06-16 07:34:04,53
1885,2022-06-16 07:39:04,54
1886,2022-06-16 07:44:04,53
1887,2022-06-16 07:49:04,54
1888,2022-06-16 07:54:04,54
1889,2022-06-16 07:59:04,54
1109,2022-06-16 08:00:00,54
1890,2022-06-16 08:04:04,54
1891,2022-06-16 08:09:04,54
1892,2022-06-16 08:14:04,54
1893,2022-06-16 08:19:04,54
1894,2022-06-16 08:24:04,54
1895,2022-06-16 08:29:04,55
1896,2022-06-16 08:34:04,55
1897,2022-06-16 08:39:04,55
1898,2022-06-16 08:44:04,55
1899,2022-06-16 08:49:04,55
1900,2022-06-16 08:54:04,55
1901,2022-06-16 08:59:04,55
1110,2022-06-16 09:00:00,55
1902,2022-06-16 09:04:05,55
1903,2022-06-16 09:09:04,55
1904,2022-06-16 09:14:04,55
1905,2022-06-16 09:19:04,55
1906,2022-06-16 09:24:04,55
1907,2022-06-16 09:29:04,55
1908,2022-06-16 09:34:04,55
1909,2022-06-16 09:39:04,55
1910,2022-06-16 09:44:04,55
1911,2022-06-16 09:49:05,55
1912,2022-06-16 09:54:04,55
1913,2022-06-16 09:59:04,55
1111,2022-06-16 10:00:00,55
1914,2022-06-16 10:04:04,55
1915,2022-06-16 10:09:05,55
1916,2022-06-16 10:14:04,55
1917,2022-06-16 10:19:04,55
1918,2022-06-16 10:24:04,55
1919,2022-06-16 10:29:04,55
1920,2022-06-16 10:34:04,55
1921,2022-06-16 10:39:05,55
1922,2022-06-16 10:44:04,55
1923,2022-06-16 10:49:04,55
1924,2022-06-16 10:54:04,55
1925,2022-06-16 10:59:04,55
1112,2022-06-16 11:00:00,54
1926,2022-06-16 11:04:04,55
1927,2022-06-16 11:09:04,55
1928,2022-06-16 11:14:04,55
1929,2022-06-16 11:19:04,54
1930,2022-06-16 11:24:04,54
1931,2022-06-16 11:29:04,54
1932,2022-06-16 11:34:04,54
1933,2022-06-16 11:39:04,54
1934,2022-06-16 11:44:04,54
1935,2022-06-16 11:49:04,54
1936,2022-06-16 11:54:04,54
1937,2022-06-16 11:59:04,54
1113,2022-06-16 12:00:00,54
1938,2022-06-16 12:04:04,54
1939,2022-06-16 12:09:04,54
1940,2022-06-16 12:14:04,54
1941,2022-06-16 12:19:04,54
1942,2022-06-16 12:24:04,54
1943,2022-06-16 12:29:04,54
1944,2022-06-16 12:34:04,54
1945,2022-06-16 12:39:04,54
1946,2022-06-16 12:44:04,54
1947,2022-06-16 12:49:04,54
1948,2022-06-16 12:54:04,55
1949,2022-06-16 12:59:04,55
1114,2022-06-16 13:00:00,54
1950,2022-06-16 13:04:05,55
1951,2022-06-16 13:09:04,55
1952,2022-06-16 13:14:04,55
1953,2022-06-16 13:19:04,55
1954,2022-06-16 13:24:04,55
1955,2022-06-16 13:29:04,55
1956,2022-06-16 13:34:04,55
1957,2022-06-16 13:39:04,54
1958,2022-06-16 13:44:04,55
1959,2022-06-16 13:49:04,55
1960,2022-06-16 13:54:04,55
1961,2022-06-16 13:59:04,55
1115,2022-06-16 14:00:00,54
1962,2022-06-16 14:04:04,55
1963,2022-06-16 14:09:04,55
1964,2022-06-16 14:14:04,55
1965,2022-06-16 14:19:04,55
1966,2022-06-16 14:24:04,55
1967,2022-06-16 14:29:04,55
1968,2022-06-16 14:34:04,54
1969,2022-06-16 14:39:04,55
1970,2022-06-16 14:44:04,54
1971,2022-06-16 14:49:04,54
1972,2022-06-16 14:54:04,54
1973,2022-06-16 14:59:04,54
1116,2022-06-16 15:00:00,54
1974,2022-06-16 15:04:04,55
1975,2022-06-16 15:09:04,55
1976,2022-06-16 15:14:04,55
1977,2022-06-16 15:19:04,55
1978,2022-06-16 15:24:04,55
1979,2022-06-16 15:29:04,54
1980,2022-06-16 15:34:04,55
1981,2022-06-16 15:39:04,55
1982,2022-06-16 15:44:04,55
1983,2022-06-16 15:49:04,55
1984,2022-06-16 15:54:04,55
1985,2022-06-16 15:59:04,55
1117,2022-06-16 16:00:00,54
1986,2022-06-16 16:04:04,55
1987,2022-06-16 16:09:04,55
1988,2022-06-16 16:14:04,55
1989,2022-06-16 16:19:04,55
1990,2022-06-16 16:24:04,55
1991,2022-06-16 16:29:04,55
1992,2022-06-16 16:34:04,55
1993,2022-06-16 16:39:04,54
1994,2022-06-16 16:44:04,54
1995,2022-06-16 16:49:04,54
1996,2022-06-16 16:54:04,54
1997,2022-06-16 16:59:04,54
1118,2022-06-16 17:00:00,54
1998,2022-06-16 17:04:04,54
1999,2022-06-16 17:09:05,54
2000,2022-06-16 17:14:04,54
2001,2022-06-16 17:19:04,54
2002,2022-06-16 17:24:04,54
2003,2022-06-16 17:29:04,54
2004,2022-06-16 17:34:04,54
2005,2022-06-16 17:39:04,54
2006,2022-06-16 17:44:04,54
2007,2022-06-16 17:49:04,54
2008,2022-06-16 17:54:04,54
2009,2022-06-16 17:59:04,54
2010,2022-06-16 18:04:04,54
2011,2022-06-16 18:09:04,54
2012,2022-06-16 18:14:04,54
2013,2022-06-16 18:19:04,54
2014,2022-06-16 18:24:04,54
2015,2022-06-16 18:29:04,54
2016,2022-06-16 18:34:04,54
2017,2022-06-16 18:39:04,53
